fecha,REGION,AGLOMERADO,la_rioja_region,desoc,pea,tasa_desoc
2012-Q1,Noroeste,Gran Catamarca,2. NOA-Resto,7825,87751,8.917277295985231
2012-Q1,Noroeste,Gran Tucuman - T. Viejo,2. NOA-Resto,16457,361885,4.547577269021927
2012-Q1,Noroeste,Jujuy - Palpala,2. NOA-Resto,10220,134618,7.591852501151407
2012-Q1,Noroeste,La Rioja,3. La Rioja,4198,79063,5.309689741092546
2012-Q1,Noroeste,S. del Estero - La Banda,2. NOA-Resto,10884,148801,7.314466972668194
2012-Q1,Noroeste,Salta,2. NOA-Resto,25596,233232,10.974480345750154
2012-Q1,Pampeana,Bahia Blanca - Cerri,1. Resto país,8521,148891,5.722978554781686
2012-Q1,Pampeana,Concordia,1. Resto país,3455,58798,5.876050205789313
2012-Q1,Pampeana,Gran Cordoba,1. Resto país,61897,656802,9.423996881860894
2012-Q1,Pampeana,Gran La Plata,1. Resto país,16422,340564,4.8220011510318175
2012-Q1,Pampeana,Gran Parana,1. Resto país,10842,126937,8.541244869502194
2012-Q1,Pampeana,Gran Rosario,1. Resto país,59227,606642,9.76308926846476
2012-Q1,Pampeana,Gran Santa Fe,1. Resto país,15279,230973,6.615058902988662
2012-Q1,Pampeana,Mar del Plata - Batan,1. Resto país,23941,297322,8.052212752504019
2012-Q1,Pampeana,Rio Cuarto,1. Resto país,3711,77159,4.809549112870825
2012-Q1,Pampeana,San Nicolas - Villa Constitucion,1. Resto país,7698,76024,10.125749763232664
2012-Q1,Pampeana,Santa Rosa - Toay,1. Resto país,937,55719,1.681652578115185
2012-Q1,Patagonica,Cdro. Rivadavia - R.Tilly,1. Resto país,2188,63851,3.4267278507775916
2012-Q1,Patagonica,Neuquen - Plottier,1. Resto país,8583,121661,7.054849129959477
2012-Q1,Patagonica,Rawson - Trelew,1. Resto país,3928,60833,6.457021682310588
2012-Q1,Patagonica,Rio Gallegos,1. Resto país,1784,45305,3.937755214656219
2012-Q1,Patagonica,Ushuaia - Rio Grande,1. Resto país,4223,56291,7.5020873674299615
2012-Q1,Patagonica,Viedma - Carmen de Patagones.,1. Resto país,2215,31770,6.971986150456405
2012-Q2,Cuyo,Gran Mendoza,1. Resto país,19058,406344,4.690114779595614
2012-Q2,Cuyo,Gran San Juan,1. Resto país,10421,184841,5.637818449369999
2012-Q2,Cuyo,San Luis - El Chorrillo,1. Resto país,2099,86082,2.4383727143886063
2012-Q2,Gran Buenos Aires,Ciudad de Buenos Aires,1. Resto país,89197,1586494,5.622271499293411
2012-Q2,Gran Buenos Aires,Partidos del GBA,1. Resto país,395538,4733405,8.356310098121753
2012-Q2,Nordeste,Corrientes,1. Resto país,5284,154589,3.418095724792838
2012-Q2,Nordeste,Formosa,1. Resto país,2322,88185,2.6331008674944716
2012-Q2,Nordeste,Gran Resistencia,1. Resto país,582,138446,0.4203805093682736
2012-Q2,Nordeste,Posadas,1. Resto país,3759,123516,3.0433304187311765
2012-Q2,Noroeste,Gran Catamarca,2. NOA-Resto,10473,89883,11.651814024899036
2012-Q2,Noroeste,Gran Tucuman - T. Viejo,2. NOA-Resto,13576,352664,3.8495565183857723
2012-Q2,Noroeste,Jujuy - Palpala,2. NOA-Resto,5546,129008,4.298958204142378
2012-Q2,Noroeste,La Rioja,3. La Rioja,3686,81393,4.528644969469119
2012-Q2,Noroeste,S. del Estero - La Banda,2. NOA-Resto,15705,157477,9.97288492922776
2012-Q2,Noroeste,Salta,2. NOA-Resto,26577,244054,10.889803076368345
2012-Q2,Pampeana,Bahia Blanca - Cerri,1. Resto país,13378,146381,9.13916423579563
2012-Q2,Pampeana,Concordia,1. Resto país,3514,63520,5.532115869017632
2012-Q2,Pampeana,Gran Cordoba,1. Resto país,58983,689398,8.555725430012853
2012-Q2,Pampeana,Gran La Plata,1. Resto país,20698,358085,5.7801918538894395
2012-Q2,Pampeana,Gran Parana,1. Resto país,12013,131385,9.143357308672984
2012-Q2,Pampeana,Gran Rosario,1. Resto país,50223,605014,8.30113022177999
2012-Q2,Pampeana,Gran Santa Fe,1. Resto país,17458,232004,7.524870260857572
2012-Q2,Pampeana,Mar del Plata - Batan,1. Resto país,29681,300351,9.88210460427966
2012-Q2,Pampeana,Rio Cuarto,1. Resto país,5169,76751,6.734765670805593
2012-Q2,Pampeana,San Nicolas - Villa Constitucion,1. Resto país,4804,77878,6.168622717583913
2012-Q2,Pampeana,Santa Rosa - Toay,1. Resto país,1683,55011,3.059388122375525
2012-Q2,Patagonica,Cdro. Rivadavia - R.Tilly,1. Resto país,2299,65468,3.511639274149202
2012-Q2,Patagonica,Neuquen - Plottier,1. Resto país,6021,119070,5.056689342403628
2012-Q2,Patagonica,Rawson - Trelew,1. Resto país,4101,60136,6.81954237062658
2012-Q2,Patagonica,Rio Gallegos,1. Resto país,1816,46031,3.9451673871955855
2012-Q2,Patagonica,Ushuaia - Rio Grande,1. Resto país,4847,58899,8.229341754528939
2012-Q2,Patagonica,Viedma - Carmen de Patagones.,1. Resto país,1660,32493,5.108792663035115
2012-Q3,Cuyo,Gran Mendoza,1. Resto país,17541,414925,4.227510995963126
2012-Q3,Cuyo,Gran San Juan,1. Resto país,13677,186647,7.327736315076053
2012-Q3,Cuyo,San Luis - El Chorrillo,1. Resto país,2161,84698,2.551417979173062
2012-Q3,Gran Buenos Aires,Ciudad de Buenos Aires,1. Resto país,79135,1592921,4.967917429677931
2012-Q3,Gran Buenos Aires,Partidos del GBA,1. Resto país,474411,4968273,9.548811025481088
2012-Q3,Nordeste,Corrientes,1. Resto país,3344,151599,2.2058192995996015
